gene_id	gene_symbol	baseline_expression	true_log2_fold_change	is_differential	batch_log2_shift	gene_sets
ENSG00000002285	MRPS847	6.83	0.0	0	0.1088	INTERFERON_ALPHA_RESPONSE
ENSG00000002286	SMARC739	216.42	0.0	0	1.5062	DNA_REPAIR;MYC_TARGETS
ENSG00000002287	KDM36	382.94	0.0	0	-0.0126	APOPTOSIS;XENOBIOTIC_METABOLISM
ENSG00000002288	KCN686	191.72	0.0	0	2.3409	ESTROGEN_RESPONSE
ENSG00000002289	KDM320	23.01	0.0	0	0.3649	EXTRACELLULAR_MATRIX_ORGANIZATION;REACTIVE_OXYGEN_SPECIES
ENSG00000002290	HIST1H191	1.07	0.0	0	-0.9469	DNA_REPAIR;ADIPOGENESIS;PROTEIN_SECRETION;REACTIVE_OXYGEN_SPECIES
ENSG00000002291	OR204	3.26	0.0	0	-0.3698	
ENSG00000002292	USP567	34.15	0.0	0	0.1902	
ENSG00000002293	KIF435	137.71	0.0	0	0.2864	
ENSG00000002294	USP328	2.61	0.0	0	-0.0208	FATTY_ACID_METABOLISM;EXTRACELLULAR_MATRIX_ORGANIZATION;RIBOSOME_BIOGENESIS
ENSG00000002295	DHX3	57.36	0.0	0	-0.3852	INTERFERON_ALPHA_RESPONSE
ENSG00000002296	H2AF92	10.52	0.0	0	0.4557	CELL_CYCLE_G2M_CHECKPOINT
ENSG00000002297	CHRM793	110.87	0.0	0	1.3792	TGF_BETA_SIGNALING
ENSG00000002298	MAPK471	120.12	0.0	0	-0.3734	
ENSG00000002299	DDX644	109.01	0.0	0	-0.3094	DNA_REPAIR
ENSG00000002300	FBXO292	17.38	0.0	0	0.2603	ESTROGEN_RESPONSE;REACTIVE_OXYGEN_SPECIES
ENSG00000002301	ZNF306	117.04	0.0	0	0.6178	
ENSG00000002302	ARF608	12.42	0.0	0	0.3768	AUTOPHAGY;TGF_BETA_SIGNALING
ENSG00000002303	SUZ820	18.29	0.0	0	0.2324	COAGULATION
ENSG00000002304	TRIM454	86.28	0.0	0	0.5423	RIBOSOME_BIOGENESIS
ENSG00000002305	ADRB853	0.32	0.0	0	-0.2958	EXTRACELLULAR_MATRIX_ORGANIZATION;ESTROGEN_RESPONSE
ENSG00000002306	COL516	1765.01	0.0	0	0.1111	
ENSG00000002307	TMEM60	4.06	0.0	0	1.6376	E2F_TARGETS
ENSG00000002308	MCL1	3.46	0.0	0	-0.0768	
ENSG00000002309	TIMM391	18.65	0.0	0	-0.4761	ESTROGEN_RESPONSE
ENSG00000002310	DDX304	171.42	0.0	0	0.6873	IL6_JAK_STAT3_SIGNALING;HEDGEHOG_SIGNALING
ENSG00000002311	HIST1H71	64.75	0.0	0	-1.1669	HEDGEHOG_SIGNALING
ENSG00000002312	DUSP259	15.92	0.0	0	-0.9021	
ENSG00000002313	SNX294	174.74	0.0	0	-0.1388	CHOLESTEROL_HOMEOSTASIS;UNFOLDED_PROTEIN_RESPONSE
ENSG00000002314	KIF771	146.95	0.0	0	0.9406	
ENSG00000002315	TRIM755	246.82	0.0	0	-1.5541	CELL_CYCLE_G2M_CHECKPOINT;XENOBIOTIC_METABOLISM
ENSG00000002316	KRT645	3.74	0.0	0	0.1743	
ENSG00000002317	TOMM575	30.9	0.0	0	0.2747	OXIDATIVE_PHOSPHORYLATION
ENSG00000002318	ADRB403	21.51	0.0	0	-1.0377	
ENSG00000002319	CUL300	10.82	0.0	0	-0.5929	
ENSG00000002320	SLC460	192.86	0.0	0	-1.1454	WNT_BETA_CATENIN_SIGNALING
ENSG00000002321	RNF895	23.11	0.0	0	-0.4571	IL6_JAK_STAT3_SIGNALING
ENSG00000002322	SCN742	1636.58	0.0	0	-0.4398	IL6_JAK_STAT3_SIGNALING
ENSG00000002323	DHX650	2.41	0.0	0	-0.5642	P53_SIGNALING;HEDGEHOG_SIGNALING
ENSG00000002324	ACTN515	73.55	0.0	0	-0.4062	PEROXISOME
ENSG00000002325	PPP2R508	2.96	0.0	0	-0.1018	
ENSG00000002326	DDX690	2.15	0.0	0	-0.1324	CELL_CYCLE_G2M_CHECKPOINT;TGF_BETA_SIGNALING;ESTROGEN_RESPONSE
ENSG00000002327	H2AF586	20.79	0.0	0	-0.5397	
ENSG00000002328	PDK1	63.56	0.0	0	0.7489	PI3K_AKT_MTOR_SIGNALING
ENSG00000002329	TLN792	25.11	0.0	0	0.5277	
ENSG00000002330	ABC104	192.45	0.0	0	0.4597	COAGULATION
ENSG00000002331	DNMT250	0.78	0.0	0	-0.2552	
ENSG00000002332	TUBB232	11.35	0.0	0	1.3768	HEDGEHOG_SIGNALING
ENSG00000002333	USP560	477.15	0.0	0	0.6424	PROTEIN_SECRETION
ENSG00000002334	ARID469	17.67	0.0	0	-0.2369	INTERFERON_GAMMA_RESPONSE;ANGIOGENESIS
ENSG00000002335	RHO538	8.7	0.0	0	0.5737	IL6_JAK_STAT3_SIGNALING;TGF_BETA_SIGNALING
ENSG00000002336	PRKC872	178.15	0.0	0	0.6554	TGF_BETA_SIGNALING
ENSG00000002337	PRKC883	41.2	0.0	0	-0.1833	
ENSG00000002338	VPS258	9.17	0.0	0	-0.7097	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000002339	KIF715	100.9	0.0	0	-0.9901	TGF_BETA_SIGNALING
ENSG00000002340	GABR279	14.88	0.0	0	-0.0745	
ENSG00000002341	SEC331	14.73	0.0	0	-0.0026	IL6_JAK_STAT3_SIGNALING
ENSG00000002342	MRPL81	662.69	0.0	0	-1.1909	HYPOXIA;ESTROGEN_RESPONSE
ENSG00000002343	COL646	15.76	0.0	0	0.2432	
ENSG00000002344	UGT698	11.99	0.0	0	1.3463	
ENSG00000002345	DRD208	139.95	0.0	0	0.0347	PEROXISOME;XENOBIOTIC_METABOLISM
ENSG00000002346	RNF7	264.7	0.0	0	0.3404	
ENSG00000002347	H2AF222	39.05	0.0	0	0.7159	
ENSG00000002348	ANGPT2	23.91	0.0	0	0.517	PEROXISOME
ENSG00000002349	PXN475	2.71	0.0	0	-0.226	
ENSG00000002350	RPL318	3.77	0.0	0	-1.0569	HEDGEHOG_SIGNALING
ENSG00000002351	HIST1H783	62.57	0.0	0	0.2125	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000002352	TRIM716	73.59	0.0	0	-0.3459	ESTROGEN_RESPONSE
ENSG00000002353	DDX668	23.47	0.0	0	-0.2451	MYOGENESIS
ENSG00000002354	MRPL103	6.04	0.0	0	0.5482	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000002355	KIF90	2920.94	0.0	0	1.6994	
ENSG00000002356	MRPL417	494.84	0.0	0	1.0956	OXIDATIVE_PHOSPHORYLATION
ENSG00000002357	TOMM701	40.07	0.0	0	0.2375	
ENSG00000002358	CD4	359.33	-1.9003	1	0.0263	HYPOXIA
ENSG00000002359	PPP1R210	2.46	0.0	0	0.8305	CELL_CYCLE_G2M_CHECKPOINT;MRNA_SPLICING
ENSG00000002360	TUBB563	144.81	0.0	0	-0.1297	DNA_REPAIR
ENSG00000002361	UBE281	167.49	0.0	0	-0.1558	RIBOSOME_BIOGENESIS
ENSG00000002362	TRIM180	39.58	0.0	0	-0.5899	
ENSG00000002363	ANAPC715	100.6	0.0	0	-0.8127	
ENSG00000002364	RHO320	80.73	0.0	0	0.6855	
ENSG00000002365	ARF534	48.5	0.0	0	-0.593	
ENSG00000002366	GNA356	44.55	0.0	0	0.4215	
ENSG00000002367	CACN470	12.45	0.0	0	-0.0042	APOPTOSIS;INTERFERON_ALPHA_RESPONSE
ENSG00000002368	DNMT578	3.79	0.0	0	-0.6346	INTERFERON_GAMMA_RESPONSE
ENSG00000002369	SEC578	16.03	0.0	0	-0.802	CHOLESTEROL_HOMEOSTASIS
ENSG00000002370	KRT636	2.54	0.0	0	1.2121	
ENSG00000002371	ZNF215	35.37	-1.492	1	1.4806	INFLAMMATORY_RESPONSE;HYPOXIA;E2F_TARGETS
ENSG00000002372	DRD254	11.24	0.0	0	-0.7726	MAPK_SIGNALING
ENSG00000002373	CACN585	3210.68	0.0	0	1.4651	XENOBIOTIC_METABOLISM
ENSG00000002374	PRKC809	6.59	0.0	0	-0.2113	
ENSG00000002375	SNX788	24.9	0.0	0	-0.1255	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000002376	RAB11FIP452	7.43	0.0	0	-0.462	CHOLESTEROL_HOMEOSTASIS
ENSG00000002377	H2AF762	29.49	0.0	0	2.3141	NOTCH_SIGNALING;XENOBIOTIC_METABOLISM
ENSG00000002378	TGFB1	413.55	1.6912	1	0.1403	P53_SIGNALING;HYPOXIA
ENSG00000002379	USP194	408.24	-1.4843	1	0.6597	GLYCOLYSIS;TNFA_SIGNALING_VIA_NFKB
ENSG00000002380	DRD328	15.0	0.0	0	0.2853	
ENSG00000002381	HDAC481	105.23	0.0	0	-1.602	CELL_CYCLE_G2M_CHECKPOINT;EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000002382	RPS68	809.23	1.6455	1	-0.8701	INFLAMMATORY_RESPONSE;HYPOXIA
ENSG00000002383	OR411	38.23	0.0	0	-1.6195	MAPK_SIGNALING;ANDROGEN_RESPONSE
ENSG00000002384	RAB11FIP331	175.24	0.0	0	-0.7768	
ENSG00000002385	ABC357	0.32	0.0	0	-0.6281	
ENSG00000002386	COPB426	5.06	0.0	0	1.2063	
ENSG00000002387	DUSP754	751.99	0.0	0	-0.5189	COMPLEMENT_CASCADE
ENSG00000002388	ADRB684	41.51	0.0	0	0.9983	SPERMATOGENESIS
ENSG00000002389	USP432	5.88	0.0	0	-0.394	RIBOSOME_BIOGENESIS
ENSG00000002390	MMP190	40.1	0.0	0	-0.2104	
ENSG00000002391	PPP1R336	28.34	0.0	0	-0.6994	CHOLESTEROL_HOMEOSTASIS;DNA_REPAIR;UNFOLDED_PROTEIN_RESPONSE
ENSG00000002392	MMP438	58.5	1.7608	1	1.0509	TNFA_SIGNALING_VIA_NFKB;MYC_TARGETS;ESTROGEN_RESPONSE
ENSG00000002393	SUZ418	1014.02	0.0	0	0.5474	COMPLEMENT_CASCADE
ENSG00000002394	H2AF294	10.01	0.0	0	0.2843	OXIDATIVE_PHOSPHORYLATION;PEROXISOME
ENSG00000002395	CACN737	500.17	0.0	0	0.7663	
ENSG00000002396	DDX484	780.92	0.0	0	-1.3895	OXIDATIVE_PHOSPHORYLATION;NOTCH_SIGNALING
ENSG00000002397	MAPK672	78.91	0.0	0	-0.69	
ENSG00000002398	GRIN530	696.74	0.0	0	-0.3784	
ENSG00000002399	SLC313	43.3	0.0	0	-0.0454	NOTCH_SIGNALING;ESTROGEN_RESPONSE
ENSG00000002400	COL125	4.66	0.0	0	-1.3617	UNFOLDED_PROTEIN_RESPONSE
ENSG00000002401	RAB626	54.75	0.0	0	1.0566	
ENSG00000002402	KCN67	155.59	0.0	0	-0.095	
ENSG00000002403	SUZ851	45.05	0.0	0	0.8467	DNA_REPAIR
ENSG00000002404	MAPK261	9.09	0.0	0	0.9337	
ENSG00000002405	SKP212	220.43	0.0	0	0.2469	DNA_REPAIR
ENSG00000002406	SLC548	2107.43	-0.9739	1	-1.836	DNA_REPAIR
ENSG00000002407	KIF171	55.03	0.0	0	0.3514	
ENSG00000002408	GNA433	45.94	0.0	0	-0.7121	MAPK_SIGNALING
ENSG00000002409	CYP645	6.34	0.0	0	-0.225	INTERFERON_GAMMA_RESPONSE
ENSG00000002410	MRPS827	43.93	0.0	0	-0.3913	
ENSG00000002411	RAB11FIP826	18.86	0.0	0	0.2816	CELL_CYCLE_G2M_CHECKPOINT;AUTOPHAGY
ENSG00000002412	VPS546	36.31	0.0	0	1.1703	ANGIOGENESIS
ENSG00000002413	CDC799	41.7	0.0	0	-0.5737	INTERFERON_ALPHA_RESPONSE
ENSG00000002414	RPL563	114.24	0.0	0	1.0634	
ENSG00000002415	RAB246	21.43	0.0	0	-0.0129	
ENSG00000002416	HDAC354	43.63	0.0	0	0.177	INTERFERON_GAMMA_RESPONSE
ENSG00000002417	PPP1R79	137.51	0.0	0	0.0198	
ENSG00000002418	FBXO389	25.46	0.0	0	1.6265	APOPTOSIS;EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000002419	MAPK698	26.88	0.0	0	-1.8098	INTERFERON_ALPHA_RESPONSE;INTERFERON_GAMMA_RESPONSE
ENSG00000002420	PPP2R847	91.37	1.0526	1	-0.1825	IL6_JAK_STAT3_SIGNALING;HYPOXIA;ESTROGEN_RESPONSE
ENSG00000002421	USP510	13.68	0.0	0	0.2292	
ENSG00000002422	PRKC871	218.36	0.0	0	0.317	
ENSG00000002423	ARID173	12.09	0.0	0	-0.7254	REACTIVE_OXYGEN_SPECIES
ENSG00000002424	DYNC179	6.79	0.0	0	-0.8108	ESTROGEN_RESPONSE;REACTIVE_OXYGEN_SPECIES
ENSG00000002425	PPP1R506	6.06	0.0	0	0.4619	TGF_BETA_SIGNALING
ENSG00000002426	SMARC295	31.21	0.0	0	-0.4234	
ENSG00000002427	SIRT109	10.73	0.0	0	-1.3979	MYC_TARGETS;MRNA_SPLICING
ENSG00000002428	HDAC294	0.77	0.0	0	1.6438	FATTY_ACID_METABOLISM;E2F_TARGETS
ENSG00000002429	SPTB471	85.37	0.0	0	0.1466	
ENSG00000002430	ZNF447	96.83	0.0	0	-0.499	
ENSG00000002431	TIMM535	2475.87	0.0	0	-0.2241	P53_SIGNALING
ENSG00000002432	MMP196	118.02	0.0	0	1.0828	
ENSG00000002433	PRKC691	19.35	0.0	0	0.7229	FATTY_ACID_METABOLISM
ENSG00000002434	UGT339	152.04	0.0	0	-0.7541	
ENSG00000002435	TRIM441	15.01	0.0	0	0.0904	
ENSG00000002436	GRIN562	8.62	0.0	0	-0.9636	CHOLESTEROL_HOMEOSTASIS
ENSG00000002437	SKP486	184.07	0.0	0	1.4877	DNA_REPAIR;ESTROGEN_RESPONSE
ENSG00000002438	TUBB402	145.67	0.0	0	-0.1651	UNFOLDED_PROTEIN_RESPONSE
ENSG00000002439	KDM455	37.51	0.0	0	-0.3045	PI3K_AKT_MTOR_SIGNALING
ENSG00000002440	ZNF488	36.8	0.0	0	0.1473	
ENSG00000002441	TGFBR1	282.98	-2.5507	1	-0.0656	E2F_TARGETS
ENSG00000002442	DUSP800	17.97	0.0	0	-0.463	
ENSG00000002443	BMP2	3.83	0.0	0	3.2149	
ENSG00000002444	PPP1R514	15.43	0.0	0	1.0368	ANGIOGENESIS;MYOGENESIS
ENSG00000002445	GABR102	45.65	0.0	0	-1.2561	
ENSG00000002446	DDX490	5.38	0.0	0	-0.4048	DNA_REPAIR;P53_SIGNALING;COMPLEMENT_CASCADE;SPERMATOGENESIS
ENSG00000002447	RPL748	71.24	0.0	0	-0.1518	
ENSG00000002448	MMP573	2354.11	0.0	0	-0.0245	FATTY_ACID_METABOLISM
ENSG00000002449	ANAPC769	129.07	0.0	0	0.1811	XENOBIOTIC_METABOLISM
ENSG00000002450	MYO143	0.84	0.0	0	0.7037	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000002451	HDAC584	82.15	1.1306	1	-0.22	UNFOLDED_PROTEIN_RESPONSE;HYPOXIA;MYC_TARGETS
ENSG00000002452	SIRT1	184.62	-1.8902	1	0.4069	AUTOPHAGY;SPERMATOGENESIS
ENSG00000002453	ACTN601	85.66	0.0	0	-0.0879	
ENSG00000002454	DNMT537	36.82	0.0	0	-0.698	RIBOSOME_BIOGENESIS
ENSG00000002455	HTR90	9.85	0.0	0	-0.1789	
ENSG00000002456	CXCL10	0.62	0.0	0	0.0053	
ENSG00000002457	H2AF389	47.2	-1.973	1	-0.9639	HYPOXIA
ENSG00000002458	FBXO805	14.11	0.0	0	0.0003	NOTCH_SIGNALING
ENSG00000002459	CUL253	276.45	0.0	0	1.4769	
ENSG00000002460	SKP235	1.98	0.0	0	0.0287	
ENSG00000002461	KMT2495	6030.72	0.0	0	-1.9435	OXIDATIVE_PHOSPHORYLATION
ENSG00000002462	KIF240	258.67	0.0	0	0.0907	
ENSG00000002463	GNA584	274.47	0.0	0	1.7612	
ENSG00000002464	ANK274	72.13	0.0	0	-0.8844	
ENSG00000002465	ACTN374	101.71	0.0	0	0.8587	FATTY_ACID_METABOLISM
ENSG00000002466	MRPL536	46.09	0.0	0	0.6314	ANGIOGENESIS
ENSG00000002467	PPP2R325	58.28	0.0	0	0.0818	DNA_REPAIR;UNFOLDED_PROTEIN_RESPONSE
ENSG00000002468	KDM175	296.8	0.0	0	-0.3691	INTERFERON_ALPHA_RESPONSE
ENSG00000002469	GNA274	19.22	0.0	0	0.839	COMPLEMENT_CASCADE;SPERMATOGENESIS
ENSG00000002470	LDHA	215.24	-2.187	1	0.6094	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000002471	ACTN161	1065.41	0.0	0	1.2867	
ENSG00000002472	PLC466	24.17	0.0	0	0.2637	
ENSG00000002473	BRD612	2.91	0.0	0	-0.0298	AUTOPHAGY;E2F_TARGETS
ENSG00000002474	HTR202	122.87	0.0	0	-0.3943	SPERMATOGENESIS
ENSG00000002475	PRKC574	39.93	0.0	0	-0.4502	
ENSG00000002476	OR790	26.91	0.0	0	-1.168	
ENSG00000002477	VCL90	28.27	0.0	0	0.7014	
ENSG00000002478	HTR776	807.32	0.0	0	1.3306	
ENSG00000002479	TET95	3233.54	0.0	0	-0.6655	AUTOPHAGY;TNFA_SIGNALING_VIA_NFKB
ENSG00000002480	ADAM217	109.44	0.0	0	0.3635	
ENSG00000002481	ANAPC657	1264.48	0.0	0	0.2742	
ENSG00000002482	TBX21	7.24	0.0	0	-1.2042	
ENSG00000002483	SEC853	192.48	0.0	0	0.1667	
ENSG00000002484	RAB11FIP272	189.72	0.0	0	1.4184	
ENSG00000002485	BRD735	14.52	0.0	0	0.1762	
ENSG00000002486	ADRB480	0.6	0.0	0	0.8109	COMPLEMENT_CASCADE
ENSG00000002487	MMP181	163.32	0.0	0	-0.2821	ADIPOGENESIS
ENSG00000002488	HTR13	4.54	0.0	0	-0.4255	OXIDATIVE_PHOSPHORYLATION;ESTROGEN_RESPONSE
ENSG00000002489	EIF868	19.57	0.0	0	-0.002	
ENSG00000002490	RPS597	16.74	0.0	0	-1.7888	
ENSG00000002491	IL10	27.66	2.6925	1	1.0089	MAPK_SIGNALING
ENSG00000002492	GABR823	3.38	0.0	0	0.3381	TGF_BETA_SIGNALING
ENSG00000002493	DDX37	293.31	0.0	0	0.7053	DNA_REPAIR;APOPTOSIS;INTERFERON_ALPHA_RESPONSE
ENSG00000002494	SKP282	55.08	0.0	0	-0.0888	
ENSG00000002495	RHO594	27.01	0.0	0	1.362	NOTCH_SIGNALING
ENSG00000002496	ARF376	97.92	0.0	0	0.9058	UNFOLDED_PROTEIN_RESPONSE
ENSG00000002497	UBE2637	92.91	0.0	0	0.4325	ANGIOGENESIS
ENSG00000002498	NDUFS1	196.91	1.8324	1	-0.0046	HYPOXIA
ENSG00000002499	KMT2557	2.46	0.0	0	0.1797	
ENSG00000002500	KRT386	8.96	0.0	0	0.4491	
ENSG00000002501	CDC408	277.94	0.0	0	0.0648	
ENSG00000002502	PLC133	56.54	0.0	0	0.5184	HEDGEHOG_SIGNALING
ENSG00000002503	TOMM351	80.96	0.0	0	-0.8599	FATTY_ACID_METABOLISM
ENSG00000002504	ARID269	7.33	0.0	0	-1.132	
ENSG00000002505	MYO377	76.48	0.0	0	-0.3377	
ENSG00000002506	MRPS31	19.63	0.0	0	1.3992	
ENSG00000002507	UGT525	384.86	0.0	0	-0.0234	CHOLESTEROL_HOMEOSTASIS
ENSG00000002508	TMEM393	4.47	0.0	0	0.6321	INTERFERON_GAMMA_RESPONSE
ENSG00000002509	TUBB817	620.75	0.0	0	0.0036	
ENSG00000002510	CYP287	0.62	0.0	0	-0.6737	DNA_REPAIR
ENSG00000002511	GNA30	11.26	0.0	0	-0.0347	P53_SIGNALING;COMPLEMENT_CASCADE;ANDROGEN_RESPONSE
ENSG00000002512	ABC561	3.9	0.0	0	1.6813	
ENSG00000002513	OR97	627.97	0.0	0	0.2113	DNA_REPAIR;ANGIOGENESIS;ADIPOGENESIS
ENSG00000002514	ATAD792	0.14	0.0	0	-0.3012	COAGULATION;HEDGEHOG_SIGNALING;MRNA_SPLICING
ENSG00000002515	USP600	23.49	0.0	0	0.0242	ANGIOGENESIS
ENSG00000002516	ARID526	1573.69	0.0	0	-0.2965	
ENSG00000002517	TMEM381	57.75	0.0	0	0.8127	
ENSG00000002518	SCN205	0.79	0.0	0	-0.4033	
ENSG00000002519	SUZ60	60.75	0.0	0	-0.0098	APOPTOSIS
ENSG00000002520	EIF338	11.94	0.0	0	0.7298	
ENSG00000002521	COPB100	3.76	0.0	0	-0.4915	
ENSG00000002522	VPS262	6.7	0.0	0	-0.1012	MRNA_SPLICING
ENSG00000002523	TIMM572	36.51	1.0361	1	0.1292	DNA_REPAIR
ENSG00000002524	KCN481	19.4	0.0	0	-0.0643	ANDROGEN_RESPONSE
ENSG00000002525	KIF431	0.84	0.0	0	0.5736	P53_SIGNALING
ENSG00000002526	PRKC498	100.05	0.0	0	-0.004	HYPOXIA
ENSG00000002527	SPTB269	238.92	0.0	0	1.1197	
ENSG00000002528	ADRB27	177.72	0.0	0	-1.062	
ENSG00000002529	PLC526	28.19	0.0	0	0.5255	ESTROGEN_RESPONSE
ENSG00000002530	TIMM321	39.96	0.0	0	-0.4022	WNT_BETA_CATENIN_SIGNALING
ENSG00000002531	ACTN482	88.07	0.0	0	-0.3161	E2F_TARGETS
ENSG00000002532	CHRM323	164.44	0.0	0	1.3724	
ENSG00000002533	XIAP	12.72	0.0	0	-0.2157	TGF_BETA_SIGNALING;PI3K_AKT_MTOR_SIGNALING
ENSG00000002534	SMARC284	4.21	0.0	0	-0.3112	XENOBIOTIC_METABOLISM
ENSG00000002535	CHRM575	2.92	0.0	0	0.6522	
ENSG00000002536	ZNF818	16.36	0.0	0	-0.1213	
ENSG00000002537	TIMM709	86.78	0.0	0	-1.5529	
ENSG00000002538	CUL77	88.89	0.0	0	0.347	XENOBIOTIC_METABOLISM
ENSG00000002539	MTOR	5.09	0.0	0	-0.0886	WNT_BETA_CATENIN_SIGNALING
ENSG00000002540	RHO624	3.32	0.0	0	0.6528	
ENSG00000002541	UBE2355	64.3	0.0	0	1.122	
ENSG00000002542	SCN442	1176.35	0.0	0	-0.007	
ENSG00000002543	ZNF700	14.59	0.0	0	0.7051	
ENSG00000002544	ADRB209	216.36	0.0	0	-0.9226	
ENSG00000002545	DUSP264	26.26	0.0	0	-0.1568	P53_SIGNALING;EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000002546	DHX301	185.96	-1.2265	1	-0.1383	CELL_CYCLE_G2M_CHECKPOINT;HEDGEHOG_SIGNALING
ENSG00000002547	VPS115	292.04	0.0	0	-0.4862	EPITHELIAL_MESENCHYMAL_TRANSITION;RIBOSOME_BIOGENESIS
ENSG00000002548	CUL883	29.41	-1.4284	1	1.562	HYPOXIA;MRNA_SPLICING
ENSG00000002549	MAPK106	149.83	0.0	0	1.5359	IL6_JAK_STAT3_SIGNALING
ENSG00000002550	HTR344	185.77	0.0	0	0.5931	RIBOSOME_BIOGENESIS
ENSG00000002551	TUBB330	264.29	0.0	0	1.1962	INTERFERON_ALPHA_RESPONSE
ENSG00000002552	ADAM99	4.54	0.0	0	-0.8462	
ENSG00000002553	CUL880	2.03	0.0	0	0.557	PI3K_AKT_MTOR_SIGNALING;E2F_TARGETS
ENSG00000002554	KDM141	234.07	0.0	0	-0.0341	CHOLESTEROL_HOMEOSTASIS
ENSG00000002555	SNAI2	14.14	0.0	0	-0.182	
ENSG00000002556	BRD794	2985.59	0.0	0	0.7639	ADIPOGENESIS
ENSG00000002557	DHX852	9.78	0.0	0	-1.1135	
ENSG00000002558	SLC155	7.83	0.0	0	1.8146	HEDGEHOG_SIGNALING;PI3K_AKT_MTOR_SIGNALING
ENSG00000002559	TUBB299	38.95	1.5156	1	2.2765	INFLAMMATORY_RESPONSE
ENSG00000002560	DUSP433	26.14	0.0	0	0.2049	RIBOSOME_BIOGENESIS
ENSG00000002561	RPL643	5.13	0.0	0	-0.2257	IL6_JAK_STAT3_SIGNALING
ENSG00000002562	ADAM433	1.0	0.0	0	0.4442	
ENSG00000002563	ATM	310.41	2.8055	1	-1.07	HYPOXIA
ENSG00000002564	CCNB887	14.41	0.0	0	1.008	CHOLESTEROL_HOMEOSTASIS
ENSG00000002565	ADRB451	46.61	0.0	0	1.1658	
ENSG00000002566	KIF425	4.66	0.0	0	-0.0652	
ENSG00000002567	RPS784	1.64	0.0	0	1.0649	
ENSG00000002568	VCL93	3.47	0.0	0	0.1009	
ENSG00000002569	PXN700	80.15	0.0	0	0.2866	
ENSG00000002570	UBE2647	33.93	0.0	0	-0.4416	PI3K_AKT_MTOR_SIGNALING;MYC_TARGETS
ENSG00000002571	GABR302	3.61	0.0	0	1.0323	
ENSG00000002572	SCN541	33.91	0.0	0	-0.2942	
ENSG00000002573	MAPK213	17.28	0.0	0	0.5233	
ENSG00000002574	ABC49	81.59	0.0	0	-0.4346	COMPLEMENT_CASCADE;E2F_TARGETS
ENSG00000002575	MMP884	20.68	0.0	0	0.8244	NOTCH_SIGNALING
ENSG00000002576	PXN363	128.64	0.0	0	-0.5008	
ENSG00000002577	PECAM1	20.49	0.0	0	-0.3413	
ENSG00000002578	CHRM783	410.09	0.0	0	-0.6191	
ENSG00000002579	KIF56	2.02	0.0	0	-0.1436	AUTOPHAGY
ENSG00000002580	RHO454	16.58	0.0	0	-1.3928	AUTOPHAGY
ENSG00000002581	SIRT636	39.85	0.0	0	0.9452	GLYCOLYSIS;IL6_JAK_STAT3_SIGNALING;PI3K_AKT_MTOR_SIGNALING
ENSG00000002582	BRD417	41.09	0.0	0	-0.5248	
ENSG00000002583	MMP874	82.67	0.0	0	1.0617	
ENSG00000002584	MAPK232	119.07	0.0	0	0.4197	EXTRACELLULAR_MATRIX_ORGANIZATION;ADIPOGENESIS
ENSG00000002585	CXCL8	74.79	2.0279	1	0.6127	PI3K_AKT_MTOR_SIGNALING
ENSG00000002586	RNF672	95.34	0.0	0	-0.5194	PI3K_AKT_MTOR_SIGNALING
ENSG00000002587	UGT849	29.35	0.0	0	-0.4604	
ENSG00000002588	SKP596	4.46	0.0	0	0.496	APOPTOSIS;ANGIOGENESIS
ENSG00000002589	GNA678	7.42	0.0	0	-1.3449	INTERFERON_GAMMA_RESPONSE;MYOGENESIS
ENSG00000002590	PXN680	496.87	0.0	0	-0.1031	
ENSG00000002591	UGT884	4.37	0.0	0	0.6404	
ENSG00000002592	ANAPC109	13.24	0.0	0	-0.765	MAPK_SIGNALING
ENSG00000002593	TIMM649	370.26	0.0	0	2.0348	HYPOXIA
ENSG00000002594	UBE2368	18.92	0.0	0	0.4393	
ENSG00000002595	CHRM96	8.76	0.0	0	-0.4174	
ENSG00000002596	SLC320	21.85	0.0	0	-0.0699	AUTOPHAGY
ENSG00000002597	ADAM484	5.18	0.0	0	0.1169	IL6_JAK_STAT3_SIGNALING
ENSG00000002598	PRKC649	22.17	0.0	0	1.4822	MRNA_SPLICING
ENSG00000002599	PPP2R613	6.47	0.0	0	0.4072	GLYCOLYSIS;AUTOPHAGY;INTERFERON_ALPHA_RESPONSE
ENSG00000002600	JAK2	875.7	0.0	0	0.3742	
ENSG00000002601	ABC393	13.91	0.0	0	1.7824	HYPOXIA
ENSG00000002602	CHRM526	15.54	0.0	0	0.827	
ENSG00000002603	KRT556	275.07	0.0	0	0.9808	EXTRACELLULAR_MATRIX_ORGANIZATION;PROTEIN_SECRETION
ENSG00000002604	KCN631	2.76	0.0	0	1.0598	
ENSG00000002605	SIRT559	44.29	0.0	0	-0.3651	
