gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000003307	SPTB824	4.46	-0.2934	-0.6674	0.5162203591529544	0.9428107169513367
ENSG00000000628	KMT2543	5.4104	-0.2692	-0.6675	0.5161015335821217	0.9428107169513367
ENSG00000003082	RNF383	9.409	-0.1722	-0.6664	0.5168204336545303	0.9430216257775115
ENSG00000002882	TMEM654	4.292	-0.4221	-0.6666	0.516704021604325	0.9430216257775115
ENSG00000002504	ARID269	2.0943	0.444	0.6645	0.5179808645265479	0.9442536415631496
ENSG00000002572	SCN541	4.8324	0.3001	0.6648	0.5178097952853742	0.9442536415631496
ENSG00000003804	VPS841	2.9893	-0.3813	-0.6636	0.5185245097757021	0.9443273424913927
ENSG00000000238	VPS401	2.1392	-0.5187	-0.6626	0.5191649124186231	0.9443273424913927
ENSG00000003123	ARF309	10.7055	0.1323	0.6634	0.5186628251889605	0.9443273424913927
ENSG00000001818	NFKB1	1.8162	0.4756	0.6625	0.519234458615514	0.9443273424913927
ENSG00000002818	USP835	10.0886	-0.1735	-0.6633	0.5187521261652368	0.9443273424913927
ENSG00000002618	BRD206	3.7115	0.3519	0.661	0.5201263033832982	0.9448339217937577
ENSG00000000160	PLC648	4.4755	-0.2139	-0.6609	0.5202412883874673	0.9448339217937577
ENSG00000001377	COPB853	5.9446	-0.1885	-0.6611	0.5200998712616269	0.9448339217937577
ENSG00000004030	KMT2669	4.4672	-0.3491	-0.6568	0.5227390837322018	0.9462941272553211
ENSG00000004012	CACN767	8.5358	0.1332	0.6575	0.5223125623595757	0.9462941272553211
ENSG00000000306	HTR214	9.2315	0.1112	0.6575	0.5223530721308542	0.9462941272553211
ENSG00000003538	DRD294	3.6709	-0.3893	-0.6561	0.5232335462110614	0.9462941272553211
ENSG00000002243	KCN474	3.3283	0.4371	0.6576	0.5222397861746662	0.9462941272553211
ENSG00000003202	RPL36	8.6778	-0.123	-0.6561	0.5232322326069894	0.9462941272553211
ENSG00000002169	USP629	10.0385	0.1678	0.6565	0.5229767850031816	0.9462941272553211
ENSG00000001983	EIF742	5.1355	0.2515	0.6587	0.5215956469936981	0.9462941272553211
ENSG00000003551	TRIM405	6.4653	-0.236	-0.6582	0.5218958626426741	0.9462941272553211
ENSG00000001995	KCN314	3.3166	-0.4159	-0.6547	0.5240939446072898	0.9474099546732799
ENSG00000001704	ZNF727	5.911	0.2232	0.653	0.5251224849331323	0.9479483818922777
ENSG00000003768	KRT228	5.4195	0.2785	0.6533	0.5249747355895913	0.9479483818922777
ENSG00000000138	SPTB396	5.1644	0.1891	0.6535	0.524837133990675	0.9479483818922777
ENSG00000001994	PPP1R78	1.8326	-0.4545	-0.6521	0.5256852834605388	0.9483760146847531
ENSG00000003573	TIMM738	3.8035	0.3317	0.6519	0.5258467214002305	0.9483760146847531
ENSG00000001366	COPB341	7.1724	0.1993	0.6514	0.526142297832066	0.9484695799733214
ENSG00000000120	SPTB777	7.2394	-0.2073	-0.6498	0.527109510556603	0.9497732477251384
ENSG00000003118	PXN106	6.5346	-0.1224	-0.648	0.5282389514155807	0.9511672961383935
ENSG00000003011	GNA66	2.9413	0.3268	0.6474	0.5286163570265532	0.9511672961383935
ENSG00000003327	PLC14	4.4367	0.2694	0.6474	0.5286152056345443	0.9511672961383935
ENSG00000001184	ADRB197	5.8985	-0.2463	-0.6469	0.5289513997060742	0.9513303362551021
ENSG00000000589	VCL633	1.0234	-0.3304	-0.6451	0.5300785182240466	0.9515985207232422
ENSG00000003813	CACN726	3.6893	-0.4719	-0.6455	0.5298343489255224	0.9515985207232422
ENSG00000002113	TIMM340	3.7787	-0.4524	-0.6452	0.5300049563242797	0.9515985207232422
ENSG00000003228	MAPK378	9.5527	0.1415	0.6459	0.5295768207482923	0.9515985207232422
ENSG00000000996	KMT2805	4.7656	0.3394	0.6432	0.5312496295645944	0.953261207130199
ENSG00000000751	RPS365	8.5044	0.1889	0.6417	0.5322279937187591	0.9545766597020324
ENSG00000001129	TET606	7.5701	-0.1996	-0.6406	0.5329129075771155	0.9549249706676489
ENSG00000000051	CDC222	1.8977	-0.4476	-0.6407	0.5328680130908243	0.9549249706676489
ENSG00000001531	VCL347	5.7095	-0.2805	-0.6399	0.5333745781389859	0.9550637481729264
ENSG00000002287	KDM36	8.3681	0.1495	0.6397	0.5334811378540447	0.9550637481729264
ENSG00000002142	SNX621	4.6902	0.3329	0.6392	0.5337760719660687	0.9551524009618112
ENSG00000000322	ANAPC565	7.1763	0.2287	0.6387	0.5341053134670701	0.9553023345651823
ENSG00000003710	H2AF403	6.0674	-0.2603	-0.6378	0.5347071240330332	0.955939424316291
ENSG00000000742	PRKC372	2.256	0.3224	0.6365	0.5354863465646138	0.9568929572219821
ENSG00000001736	TOMM696	5.2705	-0.2262	-0.6353	0.5362514042649	0.9578203145474947
ENSG00000001634	MT-CO2	14.7537	-0.1577	-0.6349	0.5365231354692457	0.9578660748836257
ENSG00000003833	MMP749	5.4475	0.2487	0.6338	0.537225494656189	0.9586802499779401
ENSG00000000483	TUBB91	8.2736	0.154	0.6316	0.5386154430321978	0.9598383722149408
ENSG00000002693	DNMT23	3.6712	0.3159	0.6314	0.5387233641045399	0.9598383722149408
ENSG00000003727	TLN537	5.8367	-0.1899	-0.6303	0.539436951879564	0.9598383722149408
ENSG00000003599	RNF262	1.9062	-0.42	-0.6298	0.5397577833288039	0.9598383722149408
ENSG00000002887	VCL404	1.7268	0.4914	0.6298	0.5397313917517113	0.9598383722149408
ENSG00000001076	HIST1H66	2.5417	-0.3948	-0.6294	0.5399989617291481	0.9598383722149408
ENSG00000002617	TUBB850	6.7034	0.2021	0.6292	0.5400940480860021	0.9598383722149408
ENSG00000001790	GNA810	4.4162	0.4186	0.6308	0.5390770822102142	0.9598383722149408
ENSG00000000242	GNA659	9.2246	-0.2094	-0.632	0.5383287306662197	0.9598383722149408
ENSG00000001605	SIRT367	6.1816	-0.2212	-0.6284	0.5406092252532753	0.9603154288844122
ENSG00000000060	RPS347	2.2118	-0.3205	-0.6264	0.5419073162951618	0.9613050478672606
ENSG00000002666	MT-ATP6	14.4186	0.1233	0.6266	0.541779906433941	0.9613050478672606
ENSG00000002463	GNA584	8.7811	-0.1556	-0.627	0.5415078700482963	0.9613050478672606
ENSG00000001709	EIF34	7.1866	0.1586	0.6256	0.5424234780630415	0.961344342723751
ENSG00000002963	MYO764	2.215	-0.4342	-0.6258	0.54228065097903	0.961344342723751
ENSG00000000150	RHO731	3.0485	-0.336	-0.625	0.5427893820767387	0.9615004143103878
ENSG00000003651	CCNB326	9.161	0.1581	0.6241	0.5433296121862947	0.9615004143103878
ENSG00000001267	GNA167	10.3052	0.1518	0.6235	0.5437467656467532	0.9615004143103878
ENSG00000002581	SIRT636	5.8206	-0.2914	-0.6245	0.5430869238575398	0.9615004143103878
ENSG00000002608	RNF38	2.9344	0.3988	0.6238	0.5435362821176383	0.9615004143103878
ENSG00000002987	MT-ND4	14.4625	0.1155	0.6211	0.5452804654428709	0.9615632800746211
ENSG00000002024	HTR154	4.9311	-0.4077	-0.6222	0.5445931940897317	0.9615632800746211
ENSG00000000309	ANAPC228	4.5387	-0.2526	-0.6225	0.5443679232020102	0.9615632800746211
ENSG00000002209	DYNC367	4.0215	0.278	0.6205	0.5456709561661276	0.9615632800746211
ENSG00000001285	GNA151	8.0101	0.2426	0.6216	0.5449479158710815	0.9615632800746211
ENSG00000003446	ABC433	4.8773	-0.1581	-0.6203	0.5457588092715411	0.9615632800746211
ENSG00000004028	USP762	7.3475	0.2056	0.6221	0.5446208071609213	0.9615632800746211
ENSG00000000123	CDC730	2.7537	-0.4413	-0.6206	0.5456016217975612	0.9615632800746211
ENSG00000004198	EIF824	2.9214	0.4041	0.6195	0.5463062141031472	0.962092210538212
ENSG00000004120	DDX99	9.5207	-0.1373	-0.6186	0.5468550424125558	0.9624822064819645
ENSG00000003907	DNMT875	3.2877	-0.5375	-0.6184	0.5470222612379511	0.9624822064819645
ENSG00000003470	TET324	2.9989	-0.4163	-0.6169	0.5479524386033313	0.9636831861925735
ENSG00000000821	EIF1	5.7642	-0.2108	-0.5803	0.5716663499200797	0.9636969222103584
ENSG00000000515	TOMM136	6.2645	-0.2086	-0.5831	0.5697716534210515	0.9636969222103584
ENSG00000002372	DRD254	2.9456	-0.247	-0.5733	0.576219449582289	0.9636969222103584
ENSG00000003415	BRD765	6.8753	-0.1909	-0.5899	0.5653417910674781	0.9636969222103584
ENSG00000003457	DUSP761	7.9013	-0.1324	-0.5766	0.5740611071878732	0.9636969222103584
ENSG00000004142	GNA509	1.972	-0.3742	-0.5692	0.5789326200857716	0.9636969222103584
ENSG00000001720	ANAPC492	4.1611	-0.208	-0.6019	0.5576023627749772	0.9636969222103584
ENSG00000003460	COL415	3.8587	0.3195	0.6039	0.5563098020350772	0.9636969222103584
ENSG00000000594	ADRB892	3.4537	-0.3529	-0.594	0.5626965045659817	0.9636969222103584
ENSG00000003338	SNX766	4.3165	0.2664	0.5756	0.5746876899906425	0.9636969222103584
ENSG00000003342	IDH1	1.2887	-0.315	-0.6153	0.5489954446001049	0.9636969222103584
ENSG00000001193	SPTB298	3.7549	-0.3265	-0.5871	0.5672099784803575	0.9636969222103584
ENSG00000001666	SKP449	3.2059	0.5532	0.6051	0.555553150702931	0.9636969222103584
ENSG00000001712	CUL318	2.7983	-0.3121	-0.5749	0.5752055432826696	0.9636969222103584
ENSG00000003528	CUL896	6.057	-0.1575	-0.5917	0.5642237744385084	0.9636969222103584
ENSG00000001175	SMARC303	7.5024	0.1827	0.5869	0.5673027206224361	0.9636969222103584
ENSG00000000994	CYP707	9.9136	0.1324	0.6011	0.5581236184972335	0.9636969222103584
ENSG00000002694	VPS201	7.2728	0.1217	0.6084	0.5533978698627076	0.9636969222103584
ENSG00000000097	KIF220	3.8113	0.4055	0.5744	0.575529560582412	0.9636969222103584
ENSG00000004066	HIST1H291	6.8525	0.2214	0.6125	0.5507646898904637	0.9636969222103584
ENSG00000000470	TUBB494	3.7529	-0.3066	-0.5733	0.5762306417940867	0.9636969222103584
ENSG00000001273	CCNB551	5.8628	-0.1327	-0.5792	0.5723733569112577	0.9636969222103584
ENSG00000002308	MCL1	1.8475	0.2521	0.6101	0.5523197816232904	0.9636969222103584
ENSG00000002307	TMEM60	2.1049	-0.4791	-0.5758	0.5745691829246828	0.9636969222103584
ENSG00000000586	ARF343	2.7887	0.3325	0.5939	0.5627441479182247	0.9636969222103584
ENSG00000002321	RNF895	4.6099	0.2593	0.5975	0.560414230516213	0.9636969222103584
ENSG00000002322	SCN742	10.0863	-0.1729	-0.6031	0.5568216961273709	0.9636969222103584
ENSG00000002324	ACTN515	5.7196	-0.2342	-0.5709	0.5777788138663943	0.9636969222103584
ENSG00000002429	SPTB471	6.0781	0.1693	0.5851	0.5684772488377287	0.9636969222103584
ENSG00000000583	TLN757	3.6493	-0.2839	-0.5701	0.5783114582222062	0.9636969222103584
ENSG00000003322	RPS628	5.7321	-0.2815	-0.5874	0.5670082248536614	0.9636969222103584
ENSG00000003467	ANK503	1.6798	-0.2961	-0.5854	0.5683311526567151	0.9636969222103584
ENSG00000002729	ACTN567	4.5185	0.4105	0.5703	0.5782243153735693	0.9636969222103584
ENSG00000002975	PPP1R198	8.3336	0.1227	0.5792	0.5723800198542691	0.9636969222103584
ENSG00000002981	EZH370	1.9634	0.3164	0.6002	0.5587129121158485	0.9636969222103584
ENSG00000000432	HTR135	8.0346	-0.161	-0.5921	0.5639558447492746	0.9636969222103584
ENSG00000002205	TRIM389	4.9432	0.3066	0.6009	0.5582581435397305	0.9636969222103584
ENSG00000001328	ADRB263	6.0983	-0.2723	-0.5814	0.5709297674825786	0.9636969222103584
ENSG00000000423	EZH545	7.2009	-0.1805	-0.6029	0.5569458050501525	0.9636969222103584
ENSG00000000420	SMARC558	6.6548	0.1524	0.5814	0.570926553428426	0.9636969222103584
ENSG00000003240	DRD817	5.1804	-0.2204	-0.6058	0.5550868431270136	0.9636969222103584
ENSG00000000401	RPS27	14.1328	-0.1167	-0.6042	0.5560983901646765	0.9636969222103584
ENSG00000003231	UBE2215	6.1937	-0.142	-0.5795	0.5721260338228282	0.9636969222103584
ENSG00000001126	RAB11FIP67	6.9955	0.1918	0.5883	0.5664115442387274	0.9636969222103584
ENSG00000003600	SNX12	6.1256	-0.2036	-0.5908	0.5647702663407665	0.9636969222103584
ENSG00000000943	ADRB286	6.5865	0.2645	0.6033	0.5566787470427585	0.9636969222103584
ENSG00000000652	GABR58	3.5454	0.3882	0.613	0.5504487893208423	0.9636969222103584
ENSG00000002536	ZNF818	4.0507	0.2818	0.6114	0.5514969266923226	0.9636969222103584
ENSG00000001022	KDM827	4.499	-0.2646	-0.6087	0.5532193717347937	0.9636969222103584
ENSG00000001368	DUSP421	3.2782	0.2967	0.5818	0.5706797094964795	0.9636969222103584
ENSG00000000662	ATAD159	3.5308	0.3695	0.5967	0.5609731285476678	0.9636969222103584
ENSG00000002923	MMP695	4.3527	0.2767	0.6154	0.5488959666897452	0.9636969222103584
ENSG00000002926	BRD123	1.2035	-0.3163	-0.5893	0.5657819354635811	0.9636969222103584
ENSG00000001147	EIF199	4.8297	0.2805	0.6153	0.54900500262936	0.9636969222103584
ENSG00000000454	KDM816	1.6288	-0.3793	-0.6031	0.5568286974885892	0.9636969222103584
ENSG00000001143	CUL875	4.2004	-0.2483	-0.6073	0.5541043778725266	0.9636969222103584
ENSG00000002261	UGT515	3.1742	0.3833	0.5934	0.5630952193742185	0.9636969222103584
ENSG00000002245	CDC41	9.6437	0.0886	0.6066	0.5545316219520368	0.9636969222103584
ENSG00000003264	DRD650	7.4612	-0.1605	-0.6089	0.5531052644477539	0.9636969222103584
ENSG00000000779	ANK179	7.0807	0.1159	0.5941	0.5626321620549121	0.9636969222103584
ENSG00000000115	ACTN22	4.8791	0.3586	0.5725	0.5767324945327432	0.9636969222103584
ENSG00000003058	RPS710	4.0707	0.3279	0.5901	0.5652590858966975	0.9636969222103584
ENSG00000002689	OR854	3.2598	0.3116	0.5846	0.56879855816928	0.9636969222103584
ENSG00000000621	ARID832	4.4278	0.3027	0.596	0.5614177630317598	0.9636969222103584
ENSG00000001362	VCL102	2.3959	0.2708	0.5861	0.5678710398678641	0.9636969222103584
ENSG00000003067	KIF674	1.5509	-0.3437	-0.5761	0.574388083134787	0.9636969222103584
ENSG00000003635	DNMT354	4.1825	0.2229	0.6028	0.5570265016624854	0.9636969222103584
ENSG00000003578	PRKC510	6.6212	-0.179	-0.57	0.5784143862645101	0.9636969222103584
ENSG00000001311	TMEM11	2.5596	-0.4296	-0.5701	0.5783240068121589	0.9636969222103584
ENSG00000002222	BRD366	4.1419	0.1882	0.5923	0.5638121800863514	0.9636969222103584
ENSG00000004011	KMT2871	6.184	0.1764	0.5688	0.579159070156739	0.9636969222103584
ENSG00000001530	DYNC511	2.2841	-0.343	-0.6158	0.5486462157055219	0.9636969222103584
ENSG00000002637	KCN68	3.0166	-0.3821	-0.5701	0.5783603227028795	0.9636969222103584
ENSG00000001867	CACN882	4.4361	0.3581	0.5877	0.5668302354128096	0.9636969222103584
ENSG00000003878	TLN705	3.3416	-0.3799	-0.5807	0.5713927674947303	0.9636969222103584
ENSG00000000210	DHX158	5.337	0.3257	0.5731	0.5763547439835406	0.9636969222103584
ENSG00000001960	HTR758	2.9702	0.342	0.5692	0.5789190655266618	0.9636969222103584
ENSG00000001957	SMARC644	7.6001	-0.1756	-0.6032	0.5567257624167339	0.9636969222103584
ENSG00000001636	PPP2R78	5.187	-0.4738	-0.5954	0.5618278496149964	0.9636969222103584
ENSG00000000201	ADRB72	9.2315	0.149	0.5922	0.5638956169577207	0.9636969222103584
ENSG00000002859	PRKC122	6.4249	-0.1683	-0.5994	0.5592331119117157	0.9636969222103584
ENSG00000002855	TLN776	3.4357	0.2845	0.5786	0.5727544731679097	0.9636969222103584
ENSG00000004127	H2AF715	4.9818	-0.2511	-0.59	0.5653370484613309	0.9636969222103584
ENSG00000004171	HDAC220	9.1487	-0.1592	-0.5763	0.574250078575455	0.9636969222103584
ENSG00000004181	PPP1R33	3.8983	0.3729	0.577	0.5738113971861708	0.9636969222103584
ENSG00000000022	SPTB760	6.6337	-0.1998	-0.6087	0.5531798632081404	0.9636969222103584
ENSG00000000176	EIF668	3.0757	-0.2677	-0.6054	0.5553126931787673	0.9636969222103584
ENSG00000003958	SUZ68	8.2586	0.179	0.5901	0.5652231149891346	0.9636969222103584
ENSG00000003367	CUL55	8.2206	-0.0865	-0.5833	0.5696971329920835	0.9636969222103584
ENSG00000003385	HIST1H562	4.6538	0.2425	0.5699	0.5784326633829933	0.9636969222103584
ENSG00000000788	ZNF766	1.5892	0.3772	0.6033	0.5566971342179428	0.9636969222103584
ENSG00000002970	PPP1R857	5.7853	-0.294	-0.6108	0.5518405430233713	0.9636969222103584
ENSG00000003401	COPB457	3.2815	-0.3724	-0.5823	0.570341341646094	0.9636969222103584
ENSG00000002779	HIST1H786	4.723	-0.3222	-0.569	0.5790835724746626	0.9636969222103584
ENSG00000002595	CHRM96	2.9127	-0.3539	-0.6025	0.5571949739477728	0.9636969222103584
ENSG00000000252	SLC807	5.753	0.2897	0.593	0.5633652665239133	0.9636969222103584
ENSG00000003763	ADRB363	6.4165	0.206	0.6143	0.5496351745426113	0.9636969222103584
ENSG00000000692	DDX833	6.5842	-0.1221	-0.589	0.5659809849673174	0.9636969222103584
ENSG00000003095	ZNF656	3.1691	0.3721	0.5899	0.5653774847687453	0.9636969222103584
ENSG00000001031	TMEM791	2.6424	0.3924	0.5945	0.5623626174334131	0.9636969222103584
ENSG00000001838	VCL8	2.4218	0.3186	0.6082	0.5535510269440078	0.9636969222103584
ENSG00000000681	SUZ252	6.8833	0.1993	0.5781	0.5730896347021139	0.9636969222103584
ENSG00000000308	SUZ4	2.9204	0.4909	0.5845	0.5688778920891404	0.9636969222103584
ENSG00000000305	SCN870	6.6697	-0.1599	-0.5883	0.5664286081813484	0.9636969222103584
ENSG00000003173	CUL170	5.3811	0.3875	0.6133	0.5502792683283277	0.9636969222103584
ENSG00000001820	FBXO265	7.8805	0.1545	0.5744	0.575481690725504	0.9636969222103584
ENSG00000002815	RNF184	4.891	-0.2205	-0.5824	0.5702381704205004	0.9636969222103584
ENSG00000002812	PPP2R384	3.8256	0.2899	0.6046	0.5558291592051281	0.9636969222103584
ENSG00000002889	PXN575	8.2532	-0.1079	-0.5733	0.5762565110730606	0.9636969222103584
ENSG00000003798	GABR347	3.3423	0.4416	0.5821	0.5704566602255234	0.9636969222103584
ENSG00000000265	RNF768	8.6395	0.2139	0.6077	0.553824708675591	0.9636969222103584
ENSG00000001089	ARID101	3.5047	-0.3112	-0.5971	0.5606701982519064	0.9636969222103584
ENSG00000003810	SMARC21	5.7	-0.2574	-0.5708	0.5778999070868545	0.9636969222103584
ENSG00000002599	PPP2R613	2.629	0.1913	0.5695	0.5787090100123692	0.9636969222103584
ENSG00000002000	GABR521	8.5447	-0.1396	-0.5795	0.5721360264621378	0.9636969222103584
ENSG00000002121	RHO238	9.1289	0.1535	0.5856	0.5681913244429918	0.9636969222103584
ENSG00000000810	EIF27	7.4548	0.1628	0.577	0.5737889377064749	0.9636969222103584
ENSG00000001397	BRD96	8.7578	0.1463	0.6141	0.5497471577640944	0.9636969222103584
ENSG00000001386	RAB11FIP795	6.1355	0.1634	0.6066	0.5545736521367374	0.9636969222103584
ENSG00000001111	COL455	6.7021	-0.1903	-0.5734	0.5761624543408227	0.9636969222103584
ENSG00000003770	RNF680	3.3136	-0.3126	-0.6087	0.553239160812578	0.9636969222103584
ENSG00000003718	ABC729	1.5193	-0.3249	-0.6133	0.5502573351311482	0.9636969222103584
ENSG00000002749	PPP1R826	5.6901	-0.1747	-0.5884	0.5663790838752201	0.9636969222103584
ENSG00000002554	KDM141	7.6134	0.1272	0.596	0.561378410477249	0.9636969222103584
ENSG00000001006	TIMM43	4.9039	0.2804	0.5822	0.5704075836331016	0.9636969222103584
ENSG00000000331	DUSP40	8.9995	-0.1103	-0.577	0.5737648101761825	0.9636969222103584
ENSG00000002221	COL29	6.0968	-0.3143	-0.5682	0.5795496140529708	0.9639346572197276
ENSG00000002962	VCL482	3.5795	0.245	0.5678	0.5798310831272091	0.9639908481551037
ENSG00000004068	SKP896	2.5967	-0.2859	-0.5674	0.5801053410100738	0.9640350073489358
ENSG00000002878	RAB11FIP327	7.3257	0.1634	0.5665	0.5806891285443572	0.9641817782826955
ENSG00000000552	EZH184	1.2395	0.3274	0.5668	0.5804935257678929	0.9641817782826955
ENSG00000001751	TIMM244	1.443	0.3563	0.562	0.5836435012129775	0.9648881108465316
ENSG00000000447	TRIM724	4.7427	-0.3101	-0.5609	0.5844185882038433	0.9648881108465316
ENSG00000002472	PLC466	3.9756	0.3122	0.5579	0.5864195538772481	0.9648881108465316
ENSG00000000630	ARID519	1.674	-0.3488	-0.5614	0.5840507200846332	0.9648881108465316
ENSG00000002499	KMT2557	1.5223	0.3525	0.5609	0.5843768876361413	0.9648881108465316
ENSG00000002640	UBE2736	3.6256	0.3127	0.5597	0.5851709608105593	0.9648881108465316
ENSG00000003740	SNAI1	3.3164	0.3426	0.5626	0.5832875527285855	0.9648881108465316
ENSG00000001621	AKT1	7.3444	-0.1937	-0.5626	0.5832582850633665	0.9648881108465316
ENSG00000004118	ANAPC821	4.5488	-0.2464	-0.5582	0.5861677077277991	0.9648881108465316
ENSG00000000458	KIF339	12.499	-0.1632	-0.5592	0.585546857531076	0.9648881108465316
ENSG00000002738	MRPL560	4.1169	-0.2971	-0.5614	0.5840446806890205	0.9648881108465316
ENSG00000001260	OR85	3.912	-0.351	-0.5617	0.5838755224323793	0.9648881108465316
ENSG00000000099	PPP2R445	4.5156	-0.4213	-0.559	0.5856612513955439	0.9648881108465316
ENSG00000002485	BRD735	3.3053	0.2489	0.5581	0.5862677004945263	0.9648881108465316
ENSG00000001165	MRPS320	3.1235	0.2896	0.5642	0.5822121522910635	0.9648881108465316
ENSG00000000327	GRIN264	6.2925	0.1608	0.565	0.5817140721339394	0.9648881108465316
ENSG00000003725	CYP614	9.9069	-0.117	-0.5592	0.5855602785686167	0.9648881108465316
ENSG00000000859	SIRT812	7.6092	-0.1515	-0.5579	0.5863909532300459	0.9648881108465316
ENSG00000001520	HTR229	4.2754	0.3708	0.5576	0.5865686717016685	0.9648881108465316
ENSG00000001992	RPS302	3.9126	0.231	0.5634	0.582726182343496	0.9648881108465316
ENSG00000003856	ANK487	4.7724	0.2147	0.5639	0.582446480143435	0.9648881108465316
ENSG00000001728	UGT554	12.1103	-0.1062	-0.5612	0.5841875850460767	0.9648881108465316
ENSG00000004133	CHRM768	5.5745	-0.1315	-0.5475	0.5932973767201117	0.9649450021707794
ENSG00000001388	TLN521	7.2511	0.1415	0.5512	0.5908591953632194	0.9649450021707794
ENSG00000000280	TRIM685	3.6828	0.3113	0.5488	0.5924696314373177	0.9649450021707794
ENSG00000002885	HTR707	5.7572	-0.1678	-0.5541	0.5889131287204981	0.9649450021707794
ENSG00000002542	SCN442	9.9734	-0.1055	-0.5559	0.5877120314066633	0.9649450021707794
ENSG00000000904	SMARC471	10.5432	0.1018	0.5527	0.5898711267159296	0.9649450021707794
ENSG00000003357	VCL496	3.4179	0.255	0.5505	0.5912987543424612	0.9649450021707794
ENSG00000003544	MRPL506	2.3392	0.4176	0.5554	0.5880327643960459	0.9649450021707794
ENSG00000002432	MMP196	7.461	0.1475	0.5527	0.5898537361578554	0.9649450021707794
ENSG00000000585	PRKC566	7.9129	-0.1123	-0.5562	0.5875293273614398	0.9649450021707794
ENSG00000002445	GABR102	4.7423	-0.1995	-0.5531	0.5895938992287927	0.9649450021707794
ENSG00000004121	RAB811	6.9481	0.179	0.5515	0.5906323500705264	0.9649450021707794
ENSG00000000826	SKP147	3.4437	-0.2919	-0.5496	0.5919037517891026	0.9649450021707794
ENSG00000004200	TMEM681	4.3023	-0.2859	-0.5478	0.5931224464678961	0.9649450021707794
ENSG00000003494	SNX29	2.2914	-0.3785	-0.5518	0.5904583092598796	0.9649450021707794
